Name,Year,Latitude,Longitude,City,Country,Cuisine,Price,URL
Pfefferschiff,2019,47.83787,13.07917,Hallwang,Austria,Traditional,$$$$$,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff
Kilian Stuba,2019,47.34858,10.17114,Kleinwalsertal,Austria,Innovative,$$$$$,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba
Carpe Diem,2019,47.80001,13.04006,Salzburg,Austria,French,$$$$$,https://guide.michelin.com/en/normandie/touques/restaurant/carpe-diem1184203
Esszimmer,2019,47.80685,13.03409,Salzburg,Austria,Innovative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer
aend,2019,48.18957,16.34115,Vienna,Austria,Modern ,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend
Das Loft,2019,48.21272,16.37931,Vienna,Austria,Modern ,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft
Edvard,2019,48.216503,16.36852,Vienna,Austria,Modern ,$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard
Le Ciel by Toni Mörwald,2019,48.20209,16.37156,Vienna,Austria,Traditional,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald
Pramerl & the Wolf,2019,48.20945,16.37174,Vienna,Austria,Innovative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf
SHIKI,2019,48.204067,16.37098,Vienna,Austria,Japanese,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki
Tian,2019,48.20513,16.37456,Vienna,Austria,Vegetarian,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian
Walter Bauer,2019,48.20923,16.37672,Vienna,Austria,Traditional,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer
Cipriani,2019,-22.96755,-43.17901,Rio de Janeiro,Brazil,Italian,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani
Lasai,2019,-22.95401,-43.19557,Rio de Janeiro,Brazil,Modern Cuisine,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai
Mee,2019,-22.96764,-43.17925,Rio de Janeiro,Brazil,Asian,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/mee
Olympe,2019,-22.96109,-43.20658,Rio de Janeiro,Brazil,French,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/olympe
Oteque,2019,-22.95747,-43.194424,Rio de Janeiro,Brazil,Modern Cuisine,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque
Evvai,2019,-23.567078,-46.679146,Sao Paulo,Brazil,Modern Cuisine,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/evvai
Huto,2019,-23.60882,-46.6598,Sao Paulo,Brazil,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/huto
Jun Sakamoto,2019,-23.56318,-46.67737,Sao Paulo,Brazil,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/jun-sakamoto
Kan Suke,2019,-23.5684,-46.64936,Sao Paulo,Brazil,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kan-suke
Kinoshita,2019,-23.59159,-46.67146,Sao Paulo,Brazil,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kinoshita
Kosushi,2019,-23.58522,-46.6809,Sao Paulo,Brazil,Japanese,$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kosushi
Maní,2019,-23.56621,-46.67974,Sao Paulo,Brazil,Innovative,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/mani
Picchi,2019,-23.565063,-46.666767,Sao Paulo,Brazil,Italian,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/picchi
Ryo Gastronomia,2019,-23.58132,-46.6767,Sao Paulo,Brazil,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia
Tangará Jean-Georges,2019,-23.634005,-46.72428,Sao Paulo,Brazil,Modern Cuisine,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tangara-jean-georges
360º,2019,42.641563,18.111523,Dubrovnik,Croatia,Modern ,$$$$$,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA
Draga di Lovrana,2019,45.275867,14.251401,Lovran,Croatia,Modern ,$$$$$,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana
Monte,2019,45.08279,13.631168,Rovinj,Croatia,Innovative,$$$$$,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte
Pelegrini,2019,43.73603,15.888903,Šibenik,Croatia,Modern ,$$$$$,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini
Noel,2019,45.811054,15.988205,Zagreb,Croatia,Modern ,$$$$$,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel
Field,2019,50.0919,14.42193,Prague,Czech Republic,Modern ,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/field
La Degustation Bohême Bourgeoise,2019,50.09115,14.42511,Prague,Czech Republic,Modern ,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise
Domestic,2019,56.15893,10.212132,Aarhus,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic
Frederikshøj,2019,56.12497,10.208638,Aarhus,Denmark,Innovative,$$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj
Gastromé,2019,56.15788,10.20937,Aarhus,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome
Substans,2019,56.15415,10.20372,Aarhus,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans
108,2019,55.67785,12.5980835,Copenhagen,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108
Alouette,2019,55.66265,12.57634,Copenhagen,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette
Clou,2019,55.68342,12.58497,Copenhagen,Denmark,Modern ,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou
Era Ora,2019,55.673004,12.591292,Copenhagen,Denmark,Italian,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora
formel B,2019,55.67031,12.53798,Copenhagen,Denmark,Modern ,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b
Jordnær,2019,55.748226,12.541014,Copenhagen,Denmark,Danish,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer
Kiin Kiin,2019,55.69188,12.55754,Copenhagen,Denmark,Thai,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin
Kokkeriet,2019,55.68768,12.58492,Copenhagen,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet
Kong Hans Kælder,2019,55.6787,12.584003,Copenhagen,Denmark,French,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder
Marchal,2019,55.68034,12.58508,Copenhagen,Denmark,Modern ,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal
Relæ,2019,55.693233,12.543222,Copenhagen,Denmark,Modern ,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae
Søllerød Kro,2019,55.81325,12.49548,Copenhagen,Denmark,Modern ,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro
Stud!o at The Standard,2019,55.67799,12.59191,Copenhagen,Denmark,Innovative,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard
Ti Trin Ned,2019,55.56659,9.752689,Fredericia,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned
Slotskøkkenet,2019,55.771236,11.390805,Hørve,Denmark,Innovative,$$$$,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet
Kadeau Bornholm,2019,55.00457,14.969216,Pedersker,Denmark,Innovative,$$$$,https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm
Frederiksminde,2019,55.12417,12.04623,Præstø,Denmark,Innovative,$$$,https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde
Me‚Mu,2019,55.70901,9.53302,Vejle,Denmark,Modern ,$$$,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu
Ask,2019,60.17236,24.95648,Helsinki,Finland,Modern ,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask
Demo,2019,60.164806,24.941635,Helsinki,Finland,Modern ,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo
Grön,2019,60.16446,24.93308,Helsinki,Finland,Scandinavian,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron
Olo,2019,60.16616,24.947704,Helsinki,Finland,Modern ,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo
Ora,2019,60.157578,24.942947,Helsinki,Finland,Modern ,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora
Palace,2019,60.16556,24.95256,Helsinki,Finland,Modern ,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace
Botrini's,2019,38.02318,23.79377,Athens,Greece,Mediterranean,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s
Hytra,2019,37.95818,23.71895,Athens,Greece,Modern ,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra
Varoulko Seaside,2019,37.937378,23.658577,Athens,Greece,Seafood,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside
Ah Yat Harbour View (Tsim Sha Tsui),2019,22.296984,114.17197,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui
Arbor,2019,22.283146,114.15542,Hong Kong,Hong Kong,Innovative,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor
Arcane,2019,22.280624,114.15682,Hong Kong,Hong Kong,Western,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arcane
Beefbar,2019,22.27982,114.15752,Hong Kong,Hong Kong,Western,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/beefbar
Belon,2019,22.281662,114.152405,Hong Kong,Hong Kong,French,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/belon
Celebrity Cuisine,2019,22.284334,114.15312,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/celebrity-cuisine
Duddell's,2019,22.28008,114.157364,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/duddell-s
Épure,2019,22.29583,114.169304,Hong Kong,Hong Kong,French,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure
Fu Ho (Tsim Sha Tsui),2019,22.3022,114.17194,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui
Guo Fu Lou,2019,22.278313,114.16034,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/guo-fu-lou567828
Ho Hung Kee,2019,22.280058,114.18364,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee
IM Teppanyaki & Wine,2019,22.280807,114.19211,Hong Kong,Hong Kong,Japanese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine
Imperial Treasure Fine Chinese Cuisine,2019,22.296177,114.170006,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine
Jardin de Jade (Wan Chai),2019,22.28025,114.17716,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai
Kaiseki Den by Saotome,2019,22.285713,114.147865,Hong Kong,Hong Kong,Japanese,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kaiseki-den-by-saotome
Kam's Roast Goose,2019,22.277693,114.175385,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose
Lei Garden (Kwun Tong),2019,22.312672,114.22482,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong
Lei Garden (Mong Kok),2019,22.320219,114.17133,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok
Loaf On,2019,22.379858,114.27188,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on
Man Wah,2019,22.282213,114.15951,Hong Kong,Hong Kong,Chinese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah
Mandarin Grill + Bar,2019,22.281048,114.1574,Hong Kong,Hong Kong,Western,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/mandarin-grill-bar
Ming Court,2019,22.318314,114.16933,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court
New Punjab Club,2019,22.28005,114.15525,Hong Kong,Hong Kong,Indian,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/new-punjab-club
Octavium,2019,22.282587,114.1572,Hong Kong,Hong Kong,Italian,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/octavium
Pang's Kitchen,2019,22.26921,114.18452,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen
Qi (Wan Chai),2019,22.276443,114.17126,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai
Rech,2019,22.293434,114.174034,Hong Kong,Hong Kong,Seafood,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech
Shang Palace,2019,22.297325,114.177155,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace
Spring Moon,2019,22.294943,114.17182,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon
Summer Palace,2019,22.277136,114.1643,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace
Sushi Tokami,2019,22.296112,114.16916,Hong Kong,Hong Kong,Japanese,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami
Sushi Wadatsumi,2019,22.281038,114.15646,Hong Kong,Hong Kong,Japanese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-wadatsumi
Takumi by Daisuke Mori,2019,22.276512,114.17718,Hong Kong,Hong Kong,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori
Tate,2019,22.280996,114.15276,Hong Kong,Hong Kong,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tate
The Ocean,2019,22.235146,114.198524,Hong Kong,Hong Kong,French,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/the-ocean
Tim Ho Wan (Sham Shui Po),2019,22.32805,114.16665,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po
Tosca,2019,22.30357,114.16007,Hong Kong,Hong Kong,Italian,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519
VEA,2019,22.284931,114.15313,Hong Kong,Hong Kong,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea
Xin Rong Ji,2019,22.278013,114.17273,Hong Kong,Hong Kong,Chinese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji
Yat Lok,2019,22.28226,114.155655,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok
Yat Tung Heen (Jordan),2019,22.308014,114.17147,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan
Yè Shanghai (Tsim Sha Tsui),2019,22.295143,114.168236,Hong Kong,Hong Kong,Chinese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui
Yee Tung Heen,2019,22.282295,114.184135,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen
Zhejiang Heen,2019,22.2787,114.17763,Hong Kong,Hong Kong,Chinese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen
Babel,2019,47.492603,19.05256,Budapest,Hungary,Modern ,$$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/babel
Borkonyha Winekitchen,2019,47.49953,19.052391,Budapest,Hungary,Modern ,$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/borkonyha-winekitchen
Costes,2019,47.48873,19.061779,Budapest,Hungary,Modern ,$$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes
Costes Downtown,2019,47.50113,19.048595,Budapest,Hungary,Modern ,$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes-downtown
Stand,2019,47.500244,19.059624,Budapest,Hungary,Modern ,$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/stand
House,2019,51.94777,-7.7135396,Ardmore,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/waterford/aird-mhor-ardmore/restaurant/house
Chestnut,2019,51.562588,-9.460854,Ballydehob,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/cork/ballydehob/restaurant/chestnut
Mews,2019,51.48285,-9.37234,Baltimore,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/cork/ie-baltimore/restaurant/mews
Heron & Grey,2019,53.30143,-6.177574,Blackrock,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/dun-laoghaire-rathdown/blackrock/restaurant/heron-grey
Ichigo Ichie,2019,51.898167,-8.479933,Cork,Ireland,Japanese,$$$$,https://guide.michelin.com/ie/en/cork/corcaigh-cork/restaurant/ichigo-ichie
Chapter One,2019,53.354374,-6.263786,Dublin,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/chapter-one
Greenhouse,2019,53.340042,-6.258506,Dublin,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/greenhouse
L'Ecrivain,2019,53.33627,-6.24834,Dublin,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/l-ecrivain
Aniar,2019,53.27112,-9.057078,Galway,Ireland,Innovative,$$$$,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/aniar
Loam,2019,53.27384,-9.044447,Galway,Ireland,Innovative,$$$$,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/loam
Campagne,2019,52.6559,-7.2464285,Kilkenny,Ireland,British,$$$$,https://guide.michelin.com/ie/en/kilkenny/cill-chainnigh-kilkenny/restaurant/campagne
Wild Honey Inn,2019,53.03151,-9.2911,Lisdoonvarna,Ireland,Traditional,$$$$,https://guide.michelin.com/ie/en/clare/lios-duin-bhearna-lisdoonvarna/restaurant/wild-honey-inn
Lady Helen,2019,52.526096,-7.188277,Thomastown,Ireland,Modern ,$$$$,https://guide.michelin.com/ie/en/kilkenny/baile-mhic-andain-thomastown/restaurant/lady-helen
8 1/2 Otto e Mezzo - Bombana,2019,22.14918,113.55393,Macau,Macau,Italian,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/8-1-2-otto-e-mezzo-bombana
King,2019,22.190178,113.54028,Macau,Macau,Chinese,$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/king380226
Lai Heen,2019,22.148754,113.551926,Macau,Macau,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/lai-heen
Pearl Dragon,2019,22.140524,113.56256,Macau,Macau,Chinese,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/pearl-dragon
Shinji by Kanesaka,2019,22.149635,113.56397,Macau,Macau,Japanese,$$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/shinji-by-kanesaka
The Golden Peacock,2019,22.148178,113.56335,Macau,Macau,Indian,$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-golden-peacock
The Kitchen,2019,22.191442,113.543,Macau,Macau,Western,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-kitchen417810
Tim's Kitchen,2019,22.189898,113.5439,Macau,Macau,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/tim-s-kitchen
Wing Lei,2019,22.188028,113.54578,Macau,Macau,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/wing-lei
Ying,2019,22.161234,113.555405,Macau,Macau,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/ying
Zi Yat Heen,2019,22.145418,113.56152,Macau,Macau,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/zi-yat-heen
Galt,2019,59.91661,10.71369,Oslo,Norway,Modern ,$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/galt
Kontrast,2019,59.92355,10.75106,Oslo,Norway,Scandinavian,$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/kontrast
Statholdergaarden,2019,59.90937,10.74305,Oslo,Norway,Traditional,$$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/statholdergaarden
RE-NAA,2019,58.972088,5.732877,Stavanger,Norway,Innovative,$$$$,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/re-naa
Sabi Omakase,2019,58.969936,5.7433133,Stavanger,Norway,Japanese,$$$$,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/sabi-omakase
Credo,2019,63.43391,10.39631,Trondheim,Norway,Innovative,$$$$,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/credo
FAGN,2019,63.43392,10.39628,Trondheim,Norway,Modern ,$$$$,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/fagn
atelier Amaro,2019,52.21708,21.03768,Warsaw,Poland,Modern ,$$$$,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/atelier-amaro
Senses,2019,52.244583,21.005886,Warsaw,Poland,Modern ,$$$$$,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/senses
Alma,2018,1.309123,103.834,Singapore,Singapore,Western,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/alma
Bacchanalia,2018,1.2874758,103.8474,Singapore,Singapore,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/bacchanalia
Béni,2018,1.302379,103.8366,Singapore,Singapore,French,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/beni
Braci,2018,1.287212,103.84949,Singapore,Singapore,Italian,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/braci
Burnt Ends,2018,1.280501,103.8418,Singapore,Singapore,Barbecue,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/burnt-ends
Candlenut,2018,1.2797709,103.8402,Singapore,Singapore,Asian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut
Cheek by Jowl,2018,1.281301,103.84849,Singapore,Singapore,Australian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cheek-by-jowl
Chef Kang's,2018,1.304735,103.84955,Singapore,Singapore,Chinese,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/chef-kang-s
Corner House,2018,1.315121,103.8154,Singapore,Singapore,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/corner-house
Crystal Jade Golden Palace,2018,1.303244,103.8353,Singapore,Singapore,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/crystal-jade-golden-palace
Cut,2018,1.2853268,103.8607,Singapore,Singapore,Western,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cut
Garibaldi,2018,1.296564,103.855,Singapore,Singapore,Italian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/garibaldi
Hill Street Tai Hwa Pork Noodle,2018,1.3052,103.8624,Singapore,Singapore,Street Food,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/hill-street-tai-hwa-pork-noodle
Iggy's,2018,1.305986,103.8294,Singapore,Singapore,Western,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/iggy-s
Imperial Treasure Fine Teochew Cuisine (Orchard),2018,1.3032448,103.8349,Singapore,Singapore,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/imperial-treasure-fine-teochew-cuisine-orchard
Jaan,2018,1.293184,103.8529,Singapore,Singapore,French,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jaan
Jiang-Nan Chun,2018,1.304937,103.8288,Singapore,Singapore,Chinese,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jiang-nan-chun
Labyrinth,2018,1.2899688,103.8562,Singapore,Singapore,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/labyrinth
Lei Garden,2018,1.295228,103.8521,Singapore,Singapore,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/lei-garden501509
Liao Fan Hong Kong Soya Sauce Chicken Rice & Noodle,2018,1.28248,103.8439,Singapore,Singapore,Street Food,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/liao-fan-hong-kong-soya-sauce-chicken-rice-noodle
Ma Cuisine,2018,1.27826,103.842,Singapore,Singapore,French,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/ma-cuisine
Meta,2018,1.279372,103.8415,Singapore,Singapore,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/meta
Nouri,2018,1.28086,103.84713,Singapore,Singapore,Innovative,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/nouri
